company_id,industry_code,region,size_class,annual_revenue_msek
2820,69,Stockholm,small,5.1
2821,52,Övriga,small,30.0
2822,41,Övriga,large,40.5
2823,45,Stockholm,large,111.1
2824,68,Stockholm,large,31.2
2825,43,Övriga,medium,36.6
2826,70,Övriga,large,34.2
2827,78,Skåne,small,7.4
2828,63,Stockholm,medium,77.5
2829,69,Västra Götaland,medium,19.2
2830,72,Skåne,large,63.6
2831,63,Stockholm,small,6.1
2832,71,Västra Götaland,small,8.2
2833,70,Skåne,small,7.5
2834,46,Stockholm,medium,17.9
2835,47,Övriga,small,23.1
2836,42,Övriga,small,4.9
2837,78,Stockholm,small,18.3
2838,45,Övriga,small,9.7
2839,71,Stockholm,small,18.6
2840,63,Övriga,small,23.3
2841,43,Stockholm,large,37.8
2842,43,Stockholm,medium,13.7
2843,72,Skåne,small,9.5
2844,47,Västra Götaland,medium,43.4
2845,78,Övriga,medium,15.9
2846,69,Västra Götaland,small,7.5
2847,68,Stockholm,small,9.4
2848,45,Västra Götaland,small,8.5
2849,47,Västra Götaland,small,3.3
2850,41,Stockholm,medium,20.4
2851,77,Skåne,small,22.9
2852,72,Övriga,small,10.5
2853,78,Övriga,large,115.6
2854,52,Övriga,small,4.5
2855,69,Stockholm,medium,9.7
2856,63,Övriga,small,2.6
2857,72,Västra Götaland,small,2.2
2858,62,Skåne,small,14.3
2859,42,Västra Götaland,small,6.2
2860,46,Övriga,small,6.9
2861,47,Övriga,small,12.1
2862,49,Övriga,small,6.6
2863,41,Övriga,medium,38.2
2864,49,Övriga,small,12.5
2865,69,Övriga,medium,43.8
2866,77,Västra Götaland,small,9.6
2867,77,Stockholm,small,8.6
2868,68,Västra Götaland,medium,37.4
2869,45,Stockholm,small,3.5
2870,70,Västra Götaland,small,5.5
2871,49,Västra Götaland,small,13.0
2872,45,Västra Götaland,medium,11.0
2873,72,Övriga,small,6.0
2874,62,Övriga,small,18.6
2875,68,Stockholm,small,36.9
2876,52,Västra Götaland,medium,33.2
2877,41,Västra Götaland,small,13.4
2878,52,Västra Götaland,small,22.1
2879,70,Övriga,small,13.9
2880,45,Västra Götaland,small,6.5
2881,52,Skåne,small,10.2
2882,43,Övriga,medium,10.6
2883,62,Övriga,small,30.2
2884,42,Stockholm,small,6.6
2885,42,Övriga,large,39.2
2886,70,Västra Götaland,small,4.8
2887,72,Stockholm,small,4.6
2888,69,Stockholm,small,7.9
2889,45,Västra Götaland,small,4.9
2890,52,Västra Götaland,small,24.6
2891,62,Stockholm,small,10.3
2892,46,Skåne,large,134.4
2893,68,Övriga,medium,25.3
2894,72,Stockholm,medium,27.2
2895,62,Stockholm,small,16.2
2896,78,Övriga,small,7.5
2897,69,Stockholm,small,4.6
2898,49,Övriga,small,4.1
2899,63,Skåne,medium,28.6
2900,63,Stockholm,small,5.2
2901,70,Stockholm,medium,32.1
2902,68,Stockholm,small,11.1
2903,70,Stockholm,small,12.3
2904,52,Stockholm,small,13.0
2905,52,Skåne,small,3.7
2906,45,Stockholm,medium,24.4
2907,72,Västra Götaland,large,106.3
2908,68,Skåne,small,9.0
2909,68,Stockholm,small,4.9
2910,41,Stockholm,small,11.5
2911,78,Stockholm,medium,9.2
2912,72,Stockholm,small,12.0
2913,47,Övriga,medium,32.1
2914,72,Stockholm,small,4.5
2915,62,Övriga,small,16.1
2916,71,Västra Götaland,medium,25.8
2917,78,Västra Götaland,small,36.7
2918,46,Västra Götaland,small,14.9
2919,62,Övriga,small,8.2
2920,68,Stockholm,small,7.5
2921,41,Stockholm,small,8.0
2922,47,Skåne,small,5.7
2923,42,Stockholm,large,116.3
2924,72,Västra Götaland,large,155.9
2925,71,Skåne,medium,15.6
2926,46,Västra Götaland,small,10.5
2927,47,Skåne,medium,11.2
2928,47,Västra Götaland,small,4.6
2929,71,Övriga,small,2.9
2930,63,Övriga,small,10.3
2931,71,Västra Götaland,small,9.1
2932,70,Skåne,small,6.4
2933,43,Övriga,small,4.2
2934,47,Västra Götaland,large,69.2
2935,52,Västra Götaland,small,10.7
2936,69,Övriga,large,42.3
2937,70,Skåne,small,5.0
2938,68,Stockholm,small,8.3
2939,69,Övriga,small,26.0
2940,41,Stockholm,medium,53.0
2941,78,Övriga,small,13.3
2942,77,Övriga,small,4.0
2943,68,Övriga,small,4.2
2944,70,Stockholm,small,9.9
2945,68,Skåne,medium,45.4
2946,69,Västra Götaland,small,4.0
2947,47,Stockholm,small,2.7
2948,62,Stockholm,medium,34.9
2949,77,Skåne,small,12.4
2950,45,Västra Götaland,medium,17.5
2951,43,Stockholm,medium,7.0
2952,77,Skåne,large,63.7
2953,69,Övriga,small,10.9
2954,68,Övriga,small,11.8
2955,46,Övriga,small,10.6
2956,47,Västra Götaland,medium,36.0
2957,47,Övriga,small,8.7
2958,45,Övriga,small,6.1
2959,69,Stockholm,medium,29.5
2960,42,Stockholm,small,12.3
2961,78,Västra Götaland,medium,20.3
2962,68,Västra Götaland,medium,43.1
2963,68,Skåne,small,22.6
2964,77,Skåne,small,6.7
2965,42,Övriga,small,4.9
2966,42,Västra Götaland,large,51.7
2967,52,Stockholm,small,4.6
2968,70,Övriga,small,5.4
2969,63,Stockholm,medium,37.5
2970,52,Övriga,large,48.5
2971,45,Stockholm,medium,26.8
2972,72,Övriga,small,10.2
2973,41,Stockholm,small,2.5
2974,68,Stockholm,small,11.7
2975,49,Stockholm,small,13.3
2976,78,Övriga,medium,25.0
2977,69,Övriga,medium,25.2
2978,62,Västra Götaland,medium,34.5
2979,46,Övriga,medium,16.0
2980,63,Skåne,small,3.1
2981,45,Skåne,small,5.0
2982,46,Övriga,small,9.5
2983,63,Stockholm,small,8.3
2984,68,Västra Götaland,medium,30.4
2985,63,Övriga,small,12.3
2986,52,Övriga,medium,15.5
2987,42,Övriga,medium,47.9
2988,52,Övriga,small,8.3
2989,77,Stockholm,small,19.3
2990,46,Övriga,small,7.4
2991,43,Västra Götaland,small,5.0
2992,69,Övriga,medium,32.0
2993,70,Västra Götaland,small,4.8
2994,70,Skåne,medium,17.4
2995,63,Västra Götaland,medium,25.5
2996,45,Stockholm,small,14.0
2997,62,Stockholm,medium,16.0
2998,42,Övriga,medium,52.0
2999,41,Övriga,medium,55.2
3000,49,Stockholm,small,9.2
3001,78,Övriga,small,13.2
3002,43,Skåne,small,13.0
3003,43,Västra Götaland,small,2.7
3004,43,Stockholm,medium,34.7
3005,78,Övriga,medium,53.4
3006,49,Övriga,large,71.4
3007,71,Västra Götaland,small,4.6
3008,78,Skåne,small,4.9
3009,70,Stockholm,medium,26.5
3010,45,Västra Götaland,small,5.5
3011,41,Stockholm,small,7.0
3012,41,Stockholm,small,16.4
3013,70,Skåne,small,18.5
3014,63,Övriga,small,7.6
3015,68,Västra Götaland,small,7.8
3016,62,Stockholm,small,5.9
3017,62,Skåne,medium,35.9
3018,46,Övriga,small,9.5
3019,41,Övriga,large,58.0
3020,78,Övriga,small,10.2
3021,42,Västra Götaland,large,47.5
3022,70,Övriga,small,14.6
3023,62,Stockholm,small,14.6
3024,45,Stockholm,small,2.3
3025,46,Västra Götaland,medium,45.3
3026,68,Västra Götaland,small,8.2
3027,43,Övriga,small,20.7
3028,69,Övriga,large,59.7
3029,70,Stockholm,small,6.9
3030,49,Stockholm,small,17.9
3031,72,Västra Götaland,small,7.5
3032,49,Stockholm,small,10.0
3033,52,Skåne,small,4.6
3034,46,Övriga,small,4.7
3035,71,Övriga,large,85.4
3036,45,Skåne,medium,24.5
3037,63,Övriga,small,13.9
3038,72,Västra Götaland,small,15.3
3039,70,Stockholm,large,102.6
3040,52,Västra Götaland,medium,25.4
3041,62,Skåne,large,32.4
3042,77,Övriga,small,9.2
3043,77,Stockholm,medium,39.1
3044,49,Västra Götaland,medium,33.9
3045,71,Västra Götaland,small,4.3
3046,71,Övriga,small,9.3
3047,45,Västra Götaland,small,19.2
3048,72,Övriga,small,25.7
3049,43,Övriga,medium,16.8
3050,46,Stockholm,medium,8.2
3051,41,Skåne,medium,22.5
3052,43,Övriga,medium,8.6
3053,72,Västra Götaland,small,7.5
3054,52,Övriga,small,3.3
3055,45,Stockholm,medium,14.9
3056,42,Stockholm,small,14.9
3057,63,Övriga,small,7.6
3058,45,Övriga,small,15.9
3059,43,Övriga,small,10.7
3060,42,Skåne,medium,15.8
3061,78,Övriga,small,5.3
3062,70,Övriga,small,9.3
3063,46,Övriga,large,58.2
3064,62,Skåne,medium,18.5
3065,47,Västra Götaland,medium,37.0
3066,46,Övriga,small,19.8
3067,63,Västra Götaland,medium,41.2
3068,52,Västra Götaland,medium,31.6
3069,49,Västra Götaland,small,8.3
3070,49,Skåne,large,62.6
3071,47,Västra Götaland,small,4.9
3072,43,Stockholm,large,39.2
3073,72,Övriga,small,3.5
3074,45,Västra Götaland,small,5.7
3075,69,Skåne,small,7.1
3076,47,Stockholm,small,14.8
3077,45,Stockholm,small,4.6
3078,72,Stockholm,large,63.2
3079,62,Övriga,large,71.3
3080,46,Stockholm,large,84.2
3081,70,Övriga,small,22.9
3082,46,Stockholm,large,69.0
3083,77,Stockholm,small,4.0
3084,71,Stockholm,medium,33.7
3085,77,Stockholm,small,36.6
3086,72,Övriga,small,25.4
3087,45,Övriga,large,44.9
3088,49,Skåne,large,164.9
3089,77,Stockholm,medium,34.1
3090,52,Stockholm,medium,7.0
3091,78,Västra Götaland,small,9.8
3092,77,Övriga,medium,24.7
3093,63,Stockholm,small,3.4
3094,63,Övriga,small,8.7
3095,42,Västra Götaland,small,7.2
3096,62,Stockholm,small,4.2
3097,78,Västra Götaland,medium,10.0
3098,68,Stockholm,small,10.7
3099,63,Övriga,small,5.5
3100,78,Stockholm,small,5.9
3101,45,Övriga,small,8.0
3102,77,Stockholm,medium,31.6
3103,72,Övriga,medium,8.6
3104,46,Stockholm,small,6.4
3105,47,Övriga,small,31.4
3106,78,Övriga,small,6.5
3107,41,Övriga,medium,22.4
3108,45,Västra Götaland,small,11.8
3109,78,Övriga,small,9.8
3110,62,Västra Götaland,medium,32.3
3111,42,Stockholm,small,11.2
3112,52,Västra Götaland,medium,14.0
3113,72,Stockholm,small,11.7
3114,49,Övriga,medium,39.7
3115,47,Stockholm,small,15.3
3116,41,Skåne,small,10.6
3117,72,Skåne,small,10.3
3118,49,Västra Götaland,medium,31.6
3119,78,Skåne,large,96.8
3120,42,Stockholm,small,9.3
3121,62,Skåne,medium,29.7
3122,62,Stockholm,medium,34.8
3123,70,Övriga,large,85.5
3124,47,Övriga,medium,20.5
3125,47,Övriga,small,8.3
3126,43,Stockholm,medium,26.5
3127,78,Stockholm,small,5.2
3128,78,Stockholm,small,8.7
3129,69,Stockholm,small,10.4
3130,77,Stockholm,large,104.8
3131,72,Skåne,large,74.4
3132,70,Stockholm,medium,24.7
3133,41,Västra Götaland,large,119.0
3134,78,Övriga,medium,24.4
3135,43,Skåne,small,11.5
3136,72,Västra Götaland,small,10.1
3137,45,Västra Götaland,small,7.8
3138,45,Västra Götaland,small,8.7
3139,78,Stockholm,small,6.5
3140,68,Skåne,small,10.9
3141,43,Västra Götaland,medium,17.5
3142,52,Övriga,medium,13.2
3143,71,Övriga,small,7.9
3144,41,Skåne,large,68.4
3145,71,Västra Götaland,small,10.1
3146,42,Stockholm,medium,20.7
3147,45,Övriga,small,16.5
3148,47,Västra Götaland,small,5.9
3149,41,Stockholm,large,66.7
3150,78,Stockholm,small,12.9
3151,52,Stockholm,small,9.2
3152,41,Övriga,small,30.3
3153,46,Stockholm,medium,20.2
3154,77,Västra Götaland,large,88.8
3155,47,Västra Götaland,small,7.9
3156,52,Skåne,medium,17.0
3157,70,Övriga,small,13.7
3158,77,Övriga,small,9.1
3159,43,Västra Götaland,small,3.9
3160,69,Stockholm,medium,37.6
3161,77,Västra Götaland,small,6.6
3162,68,Skåne,small,15.3
3163,63,Skåne,small,7.0
3164,45,Skåne,small,2.4
3165,69,Stockholm,medium,13.7
3166,42,Skåne,small,8.9
3167,46,Stockholm,small,4.7
3168,52,Övriga,small,9.8
3169,49,Stockholm,small,22.9
3170,71,Övriga,medium,22.5
3171,43,Stockholm,small,14.3
3172,77,Västra Götaland,small,22.7
3173,77,Övriga,small,6.4
3174,52,Stockholm,small,8.3
3175,41,Övriga,medium,44.0
3176,78,Skåne,medium,38.7
3177,69,Skåne,small,4.8
3178,68,Västra Götaland,small,6.0
3179,46,Västra Götaland,medium,45.1
3180,69,Skåne,medium,18.3
3181,78,Västra Götaland,small,5.2
3182,47,Skåne,medium,36.3
3183,41,Västra Götaland,medium,14.4
3184,46,Stockholm,small,4.1
3185,71,Stockholm,small,20.5
3186,46,Stockholm,medium,21.4
3187,41,Stockholm,small,2.6
3188,77,Övriga,medium,22.4
3189,62,Övriga,medium,18.4
3190,46,Stockholm,medium,20.5
3191,42,Övriga,small,20.5
3192,72,Västra Götaland,small,19.1
3193,49,Övriga,small,12.2
3194,45,Övriga,medium,19.2
3195,41,Övriga,medium,15.0
3196,70,Stockholm,medium,37.6
3197,49,Stockholm,small,4.6
3198,72,Stockholm,large,135.6
3199,71,Övriga,large,131.7
3200,63,Stockholm,small,3.5
3201,62,Övriga,small,6.5
3202,52,Stockholm,medium,22.4
3203,63,Övriga,medium,27.1
3204,78,Stockholm,large,87.1
3205,42,Stockholm,small,13.1
3206,47,Stockholm,small,9.0
3207,46,Västra Götaland,medium,26.6
3208,62,Stockholm,medium,25.2
3209,46,Övriga,medium,25.7
3210,62,Stockholm,large,84.1
3211,78,Västra Götaland,small,4.8
3212,78,Övriga,medium,21.1
3213,69,Stockholm,small,18.0
3214,49,Övriga,small,24.8
3215,43,Övriga,small,7.9
3216,63,Stockholm,medium,49.9
3217,42,Stockholm,large,91.2
3218,43,Västra Götaland,small,9.6
3219,77,Övriga,small,3.6
3220,42,Skåne,medium,35.9
3221,63,Skåne,small,7.0
3222,47,Övriga,large,103.9
3223,68,Stockholm,small,12.3
3224,49,Övriga,small,11.2
3225,72,Övriga,small,6.7
3226,47,Skåne,small,7.7
3227,62,Övriga,small,6.9
3228,69,Övriga,small,7.6
3229,43,Stockholm,small,11.6
3230,72,Västra Götaland,small,2.8
3231,42,Västra Götaland,large,119.6
3232,42,Stockholm,small,8.6
3233,43,Övriga,small,11.1
3234,47,Stockholm,medium,24.8
3235,72,Skåne,medium,19.6
3236,63,Västra Götaland,small,6.4
3237,62,Stockholm,medium,23.1
3238,41,Övriga,medium,30.2
3239,77,Övriga,medium,51.9
3240,47,Västra Götaland,small,6.8
3241,62,Stockholm,medium,12.3
3242,45,Stockholm,small,6.9
3243,42,Västra Götaland,small,6.8
3244,45,Stockholm,medium,34.1
3245,41,Västra Götaland,small,9.1
3246,63,Övriga,large,60.0
3247,72,Skåne,small,9.8
3248,77,Övriga,small,2.6
3249,45,Skåne,large,120.7
3250,42,Västra Götaland,small,13.4
3251,70,Övriga,large,77.8
3252,41,Västra Götaland,large,89.4
3253,78,Övriga,medium,43.1
3254,70,Stockholm,small,7.6
3255,45,Stockholm,small,28.8
3256,49,Övriga,medium,11.7
3257,78,Skåne,medium,22.4
3258,62,Övriga,small,4.4
3259,45,Övriga,large,124.2
3260,41,Stockholm,medium,14.4
3261,63,Västra Götaland,large,93.3
3262,45,Västra Götaland,small,5.4
3263,62,Skåne,small,8.0
3264,70,Övriga,small,11.6
3265,71,Stockholm,small,2.8
3266,63,Skåne,medium,30.4
3267,47,Övriga,small,5.5
3268,77,Stockholm,large,100.7
3269,47,Övriga,small,12.9
3270,78,Skåne,small,5.1
3271,63,Övriga,small,20.5
3272,43,Stockholm,small,6.9
3273,72,Stockholm,small,5.3
3274,72,Västra Götaland,small,13.0
3275,45,Stockholm,medium,20.5
3276,62,Övriga,small,23.7
3277,78,Stockholm,small,11.6
3278,68,Övriga,medium,23.0
3279,62,Västra Götaland,small,19.2
3280,63,Västra Götaland,small,24.7
3281,70,Stockholm,small,5.2
3282,52,Skåne,small,15.8
3283,49,Skåne,medium,20.0
3284,78,Stockholm,small,3.6
3285,72,Övriga,medium,35.2
3286,72,Stockholm,large,56.0
3287,41,Västra Götaland,small,11.6
3288,71,Västra Götaland,large,130.9
3289,46,Stockholm,small,8.6
3290,68,Övriga,small,19.0
3291,77,Västra Götaland,small,18.2
3292,42,Stockholm,small,12.7
3293,52,Västra Götaland,small,10.8
3294,68,Skåne,small,12.2
3295,43,Västra Götaland,medium,27.5
3296,41,Skåne,medium,27.5
3297,68,Stockholm,small,9.4
3298,77,Stockholm,medium,26.6
3299,77,Övriga,large,91.2
3300,63,Stockholm,small,8.7
3301,47,Övriga,small,21.4
3302,45,Stockholm,small,23.1
3303,70,Övriga,small,8.3
3304,71,Västra Götaland,small,10.4
3305,43,Skåne,small,9.5
3306,63,Stockholm,medium,32.7
3307,47,Stockholm,small,3.4
3308,41,Stockholm,small,7.4
3309,71,Stockholm,small,23.6
3310,52,Stockholm,small,5.8
3311,71,Västra Götaland,small,32.1
3312,63,Skåne,small,18.2
3313,78,Övriga,large,70.6
3314,62,Skåne,small,11.5
3315,47,Skåne,small,12.6
3316,68,Västra Götaland,small,5.2
3317,49,Västra Götaland,medium,21.5
3318,78,Västra Götaland,medium,57.4
3319,41,Övriga,small,7.7
3320,46,Stockholm,small,21.4
3321,62,Stockholm,small,6.2
3322,42,Skåne,small,17.1
3323,68,Stockholm,large,109.5
3324,47,Övriga,small,4.0
3325,52,Övriga,medium,13.2
3326,45,Stockholm,small,4.4
3327,68,Stockholm,small,28.2
3328,46,Västra Götaland,medium,10.4
3329,72,Skåne,small,9.0
3330,42,Stockholm,large,213.7
3331,68,Övriga,small,6.5
3332,70,Skåne,small,20.4
3333,45,Stockholm,medium,9.9
3334,49,Stockholm,small,19.1
3335,68,Övriga,small,15.7
3336,45,Stockholm,small,6.4
3337,72,Övriga,medium,8.7
3338,41,Västra Götaland,small,7.6
3339,43,Skåne,small,10.9
3340,71,Övriga,small,13.7
3341,47,Övriga,small,6.7
3342,41,Västra Götaland,large,39.4
3343,47,Stockholm,small,10.0
3344,47,Övriga,medium,34.3
3345,77,Västra Götaland,small,10.6
3346,46,Stockholm,medium,32.3
3347,78,Övriga,medium,44.9
3348,63,Stockholm,large,46.4
3349,49,Stockholm,small,19.5
3350,43,Stockholm,small,14.2
3351,70,Skåne,medium,14.5
3352,72,Skåne,small,3.7
3353,43,Stockholm,small,7.9
3354,45,Stockholm,large,223.3
3355,46,Stockholm,small,5.2
3356,41,Skåne,large,80.8
3357,45,Stockholm,small,12.7
3358,69,Övriga,medium,35.6
3359,63,Stockholm,small,15.7
3360,70,Övriga,small,9.6
3361,71,Stockholm,large,72.7
3362,46,Övriga,small,7.7
3363,45,Stockholm,medium,25.2
3364,71,Stockholm,medium,26.7
3365,63,Övriga,small,9.4
3366,78,Övriga,large,63.3
3367,63,Västra Götaland,small,10.2
3368,49,Övriga,medium,33.5
3369,77,Skåne,small,6.1
3370,41,Övriga,medium,16.8
3371,78,Stockholm,small,4.3
3372,62,Västra Götaland,small,2.6
3373,47,Västra Götaland,small,19.3
3374,70,Västra Götaland,small,12.2
3375,43,Övriga,small,11.2
3376,49,Stockholm,small,19.3
3377,62,Stockholm,small,4.2
3378,46,Skåne,small,3.2
3379,63,Skåne,small,11.4
3380,78,Stockholm,small,10.8
3381,69,Västra Götaland,small,3.2
3382,77,Övriga,small,11.2
3383,43,Stockholm,medium,89.4
3384,62,Skåne,medium,47.7
3385,72,Övriga,small,7.1
3386,46,Västra Götaland,medium,18.8
3387,70,Övriga,small,5.6
3388,71,Övriga,medium,14.2
3389,72,Västra Götaland,small,7.4
3390,77,Skåne,small,2.1
3391,70,Skåne,medium,23.5
3392,78,Skåne,medium,26.9
3393,52,Övriga,small,6.3
3394,42,Västra Götaland,small,5.9
3395,46,Stockholm,medium,41.8
3396,47,Stockholm,medium,13.7
3397,69,Stockholm,medium,28.3
3398,41,Stockholm,small,12.6
3399,78,Övriga,small,8.2
3400,68,Skåne,small,13.2
3401,63,Skåne,small,2.0
3402,71,Skåne,small,5.5
3403,63,Övriga,medium,11.4
3404,72,Västra Götaland,small,12.6
3405,45,Övriga,medium,30.5
3406,42,Västra Götaland,small,7.5
3407,62,Övriga,small,15.0
3408,63,Skåne,small,3.1
3409,68,Stockholm,small,14.0
3410,71,Skåne,medium,23.2
3411,49,Västra Götaland,small,6.2
3412,72,Stockholm,small,5.8
3413,72,Skåne,small,16.4
3414,52,Stockholm,small,18.1
3415,68,Stockholm,medium,64.6
3416,62,Övriga,small,16.8
3417,72,Skåne,medium,11.3
3418,41,Övriga,medium,48.7
3419,41,Skåne,small,30.7
3420,43,Västra Götaland,small,19.3
3421,63,Västra Götaland,medium,10.5
3422,52,Skåne,medium,12.6
3423,72,Övriga,small,5.6
3424,63,Stockholm,small,9.8
3425,41,Övriga,small,7.3
3426,42,Övriga,small,30.5
3427,70,Skåne,small,17.5
3428,41,Övriga,small,8.1
3429,42,Västra Götaland,small,15.3
3430,77,Övriga,small,4.3
3431,72,Övriga,small,10.5
3432,70,Stockholm,medium,10.6
3433,77,Övriga,small,5.1
3434,78,Västra Götaland,large,114.9
3435,49,Västra Götaland,small,3.3
3436,78,Skåne,medium,27.8
3437,49,Stockholm,small,14.5
3438,70,Västra Götaland,small,15.6
3439,46,Övriga,small,11.9
3440,78,Stockholm,small,8.1
3441,43,Stockholm,large,216.0
3442,49,Stockholm,small,4.2
3443,78,Västra Götaland,large,49.4
3444,49,Övriga,small,4.5
3445,41,Övriga,small,5.0
3446,78,Övriga,small,7.8
3447,78,Skåne,medium,13.6
3448,68,Stockholm,small,17.2
3449,43,Övriga,large,63.8
3450,72,Övriga,small,17.1
3451,68,Skåne,medium,12.5
3452,77,Skåne,small,3.4
3453,62,Övriga,small,6.0
3454,41,Övriga,small,5.9
3455,77,Västra Götaland,small,2.0
3456,62,Övriga,small,12.7
3457,69,Stockholm,small,7.8
3458,62,Västra Götaland,small,8.4
3459,49,Västra Götaland,small,20.2
3460,71,Stockholm,small,9.5
3461,42,Stockholm,small,7.0
3462,62,Stockholm,small,12.7
3463,70,Skåne,large,56.9
3464,72,Övriga,large,92.7
3465,43,Övriga,small,17.0
3466,68,Stockholm,large,115.6
3467,71,Skåne,medium,27.2
3468,52,Övriga,small,10.8
3469,77,Stockholm,small,13.6
3470,42,Övriga,large,138.3
3471,52,Övriga,small,8.3
3472,47,Stockholm,medium,30.7
3473,69,Övriga,medium,25.0
3474,72,Övriga,small,8.6
3475,52,Stockholm,small,9.7
3476,45,Stockholm,small,5.7
3477,72,Stockholm,small,6.4
3478,78,Stockholm,small,20.6
3479,70,Västra Götaland,small,30.1
3480,42,Västra Götaland,small,23.5
3481,70,Stockholm,small,4.1
3482,70,Övriga,small,3.9
3483,72,Västra Götaland,small,4.4
3484,63,Stockholm,small,9.8
3485,43,Stockholm,small,1.7
3486,43,Västra Götaland,small,6.3
3487,71,Västra Götaland,large,94.2
3488,52,Stockholm,small,21.0
3489,45,Stockholm,small,16.3
3490,68,Övriga,medium,22.6
3491,68,Övriga,small,6.6
3492,68,Stockholm,medium,61.2
3493,42,Västra Götaland,small,7.0
3494,78,Skåne,medium,26.4
3495,62,Övriga,large,207.2
3496,42,Västra Götaland,small,12.7
3497,72,Övriga,small,15.8
3498,77,Skåne,medium,36.7
3499,45,Västra Götaland,medium,26.3
3500,52,Skåne,medium,14.2
3501,62,Övriga,small,6.6
3502,46,Övriga,medium,32.3
3503,77,Stockholm,small,7.8
3504,70,Stockholm,small,6.4
3505,49,Västra Götaland,small,4.1
3506,78,Stockholm,small,7.9
3507,43,Övriga,medium,17.7
3508,46,Övriga,small,7.6
3509,69,Övriga,small,4.2
3510,49,Övriga,medium,23.4
3511,62,Stockholm,large,51.5
3512,47,Övriga,small,13.3
3513,78,Övriga,small,12.1
3514,77,Västra Götaland,small,13.7
3515,43,Övriga,small,5.7
3516,45,Stockholm,small,2.7
3517,63,Övriga,small,11.9
3518,46,Västra Götaland,small,6.1
3519,63,Stockholm,large,45.8
3520,69,Skåne,small,5.3
3521,63,Skåne,small,4.2
3522,70,Stockholm,small,7.7
3523,68,Stockholm,small,23.3
3524,77,Västra Götaland,small,6.7
3525,52,Skåne,small,4.7
3526,52,Övriga,small,13.3
3527,52,Övriga,small,10.0
3528,70,Västra Götaland,small,2.5
3529,42,Övriga,small,13.4
3530,69,Västra Götaland,medium,28.6
3531,63,Övriga,small,32.4
3532,69,Stockholm,small,1.9
3533,68,Västra Götaland,small,4.3
3534,72,Skåne,large,129.2
